ParkName,State,partySize,BookingType,RateType,Equipment
Mira River,NS ,4,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Porters Lake,NS ,6,CampsitePermit,Full,Tents
Rissers Beach,NS ,1,CampsitePermit,Full,ST
Ellenwood Lake,ON ,2,CampsitePermit,Full,ST
Mira River,NS ,3,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,6,CampsitePermit,Senior,ST
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Mira River,ON ,2,CampsitePermit,Full,ST
Caribou Munroes,ON ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Porters Lake,ON ,2,CampsitePermit,Senior,LT 40ft
Dollar Lake,NS ,2,CampsitePermit,Senior,LT 20ft
Porters Lake,ON ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Ellenwood Lake,NS ,2,CampsitePermit,Full,ST
Battery,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,3,CampsitePermit,Full,LT 30ft
Thomas Raddall,NS ,4,CampsitePermit,Full,LT 20ft
Amherst Shore,NS ,2,CampsitePermit,Full,LT 30ft
Blomidon,AB ,1,CampsitePermit,Full,ST
Smileys,NS ,3,CampsitePermit,Full,ST
Amherst Shore,NS ,2,CampsitePermit,Senior,LT 40ft
Cape Chignecto,PE ,2,BackcountryPermit,Full,ST
Blomidon,NS ,5,CampsitePermit,Full,Tents
The Islands,NS ,2,CampsitePermit,Full,LT 20ft
Mira River,QC ,3,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,FULL,LT 30ft
Rissers Beach,ON ,2,CampsitePermit,Full,LT 20ft
Salsman,NS ,3,CampsitePermit,Full,LT 30ft
Mira River,BC ,2,CampsitePermit,Full,ST
Smileys,NS ,4,CampsitePermit,Full,LT 20ft
Salsman,NS ,2,CampsitePermit,Senior,LT 30ft
Rissers Beach,QC ,2,CampsitePermit,Senior,LT 20ft
Graves Island,NS ,2,CampsitePermit,Senior,LT 30ft
Mira River,QC ,2,CampsitePermit,Senior,ST
Graves Island,NS ,2,CampsitePermit,Senior,LT 20ft
Whycocomagh,NB ,2,YurtPermit,Full,Tents
Cape Chignecto,NS ,2,BackcountryPermit,Full,ST
Rissers Beach,NS ,1,CampsitePermit,Full,ST
Blomidon,NS ,4,CampsitePermit,Full,Tents
Blomidon,NS ,5,CampsitePermit,Full,Tents
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Blomidon,NS ,3,CampsitePermit,Full,ST
Blomidon,NS ,6,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Dollar Lake,ON ,2,CampsitePermit,Senior,ST
Boylston,NS ,2,CampsitePermit,Full,LT 20ft
Porters Lake,QC ,2,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,1,CampsitePermit,Full,LT 20ft
Battery,ON ,2,CampsitePermit,Senior,ST
Graves Island,ON ,2,CampsitePermit,Senior,ST
Thomas Raddall,NS ,2,CampsitePermit,Senior,ST
The Islands,ON ,2,CampsitePermit,Full,LT 20ft
Blomidon,NS ,6,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,4,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Rissers Beach,NU ,6,CampsitePermit,Full,Tents
Rissers Beach,NS ,5,CampsitePermit,Full,Tents
Porters Lake,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Five Islands,NS ,5,CampsitePermit,Full,ST
Cape Chignecto,NS ,4,BackcountryPermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
Laurie,NS ,5,CampsitePermit,Full,ST
Thomas Raddall,QC ,2,CampsitePermit,Senior,LT 20ft
Caribou Munroes,NS ,3,CampsitePermit,Full,ST
Whycocomagh,QC ,3,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Blomidon,NS ,6,CampsitePermit,Full,ST
Rissers Beach,NS ,4,CampsitePermit,Full,Tents
Porters Lake,NS ,4,CampsitePermit,Full,Tents
Mira River,NB ,6,CampsitePermit,Full,LT 20ft
Ellenwood Lake,NS ,4,CampsitePermit,Full,LT 20ft
The Islands,NS ,2,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,2,CampsitePermit,Full,ST
Thomas Raddall,QC ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,1,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,LT 30ft
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Laurie,NS ,3,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,3,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,3,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,1,CampsitePermit,Full,ST
Mira River,BC ,2,CampsitePermit,Senior,ST
Caribou Munroes,NS ,4,CampsitePermit,Full,ST
Five Islands,NS ,4,CampsitePermit,Senior,LT 20ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,LT 30ft
Porters Lake,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,Tents
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,5,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 30ft
Mira River,NS ,3,CampsitePermit,Full,LT 30ft
Mira River,AB ,2,CampsitePermit,Senior,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Ellenwood Lake,NS ,2,CampsitePermit,Full,LT 30ft
Blomidon,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,4,CampsitePermit,Full,ST
Porters Lake,QC ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,2,CampsitePermit,Full,LT 20ft
Amherst Shore,ON ,2,CampsitePermit,Full,LT 30ft
Blomidon,BC ,1,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 20ft
Smileys,NS ,2,CampsitePermit,Full,LT 30ft
Five Islands,NS ,2,CampsitePermit,Senior,ST
Blomidon,NS ,1,CampsitePermit,Full,ST
Blomidon,ON ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,3,CampsitePermit,Full,ST
Blomidon,NS ,4,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,LT 40ft
Laurie,NS ,3,CampsitePermit,Full,LT 20ft
Porters Lake,NS ,4,CampsitePermit,Full,Tents
The Islands,NS ,5,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Smileys,NS ,6,CampsitePermit,Full,Tents
Graves Island,QC ,1,CampsitePermit,Full,ST
Rissers Beach,QC ,2,CampsitePermit,Full,LT 20ft
Mira River,ON ,5,CampsitePermit,Full,LT 20ft
The Islands,QC ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,ST
The Islands,NS ,2,CampsitePermit,Full,ST
Amherst Shore,NB ,3,CampsitePermit,Full,Tents
Mira River,NS ,4,CampsitePermit,Full,ST
Graves Island,BC ,2,CampsitePermit,Full,LT 30ft
Five Islands,NS ,2,CampsitePermit,Senior,LT 20ft
Caribou Munroes,QC ,1,CampsitePermit,Full,ST
Porters Lake,ON ,2,CampsitePermit,Senior,LT 20ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Laurie,NS ,4,CampsitePermit,Full,ST
Whycocomagh,QC ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,ST
Mira River,QC ,4,CampsitePermit,Full,ST
Mira River,QC ,4,CampsitePermit,Full,Tents
Blomidon,BC ,3,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,5,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Veteran,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,3,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Amherst Shore,AB ,2,CampsitePermit,Senior,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,1,CampsitePermit,Full,LT 30ft
Porters Lake,BC ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,4,CampsitePermit,Full,LT 30ft
Blomidon,NS ,5,CampsitePermit,Full,Tents
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Battery,QC ,2,CampsitePermit,Full,LT 20ft
Smileys,NS ,5,CampsitePermit,Full,LT 30ft
Five Islands,NS ,5,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,5,CampsitePermit,Full,LT 20ft
Whycocomagh,NS ,5,CampsitePermit,Full,ST
Dollar Lake,QC ,4,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,ST
Laurie,NS ,3,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,ST
Mira River,QC ,2,CampsitePermit,Full,LT 40ft
Rissers Beach,NS ,3,CampsitePermit,Full,LT 20ft
Mira River,NS ,4,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 20ft
Ellenwood Lake,NS ,2,CampsitePermit,Senior,LT 30ft
Laurie,NS ,3,CampsitePermit,Full,ST
Cape Chignecto,NB ,5,BackcountryPermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,LT 20ft
Porters Lake,NS ,2,CampsitePermit,Full,ST
Cape Chignecto,NS ,2,BackcountryPermit,Full,Cabin
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,3,CampsitePermit,Full,Tents
Thomas Raddall,NS ,2,CampsitePermit,Full,LT 40ft
Caribou Munroes,QC ,5,CampsitePermit,Full,ST
Five Islands,NS ,3,CampsitePermit,Full,Tents
The Islands,NS ,6,CampsitePermit,Full,LT 20ft
Graves Island,PE ,1,CampsitePermit,Full,ST
Battery,ON ,3,CampsitePermit,Full,LT 30ft
Graves Island,NS ,4,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Battery,BC ,2,CampsitePermit,Full,ST
Laurie,NS ,5,CampsitePermit,Full,LT 30ft
Porters Lake,QC ,2,CampsitePermit,Full,ST
Valleyview,NS ,2,CampsitePermit,Senior,ST
The Islands,NS ,2,CampsitePermit,Full,Tents
Cape Chignecto,NS ,6,BackcountryPermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Full,LT 40ft
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 30ft
Battery,QC ,2,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,6,CampsitePermit,Full,Tents
The Islands,NS ,2,CampsitePermit,Full,LT 20ft
Salsman,ON ,2,CampsitePermit,Full,ST
Laurie,NS ,2,CampsitePermit,Full,ST
Laurie,NS ,6,CampsitePermit,Full,Tents
Graves Island,NS ,1,CampsitePermit,Full,ST
Rissers Beach,AB ,1,CampsitePermit,Senior,LT 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,5,CampsitePermit,Senior,Tents
Blomidon,NS ,2,CampsitePermit,Full,ST
Salsman,NB ,3,CampsitePermit,Full,LT 30ft
Mira River,NS ,3,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 20ft
Blomidon,ON ,2,CampsitePermit,Full,ST
Dollar Lake,ON ,2,CampsitePermit,Full,ST
Ellenwood Lake,NS ,2,CampsitePermit,Full,ST
Ellenwood Lake,NS ,6,CampsitePermit,Full,Tents
Laurie,NS ,4,CampsitePermit,Full,Tents
Graves Island,ON ,1,CampsitePermit,Senior,ST
Five Islands,NS ,2,CampsitePermit,Senior,LT 20ft
Mira River,NS ,6,CampsitePermit,Full,LT 20ft
Laurie,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,4,CampsitePermit,Full,LT 20ft
Battery,NS ,1,CampsitePermit,Full,LT 20ft
Graves Island,NS ,4,CampsitePermit,Full,Tents
The Islands,NS ,4,CampsitePermit,Full,Tents
Valleyview,NS ,3,CampsitePermit,Full,ST
Ellenwood Lake,NS ,3,CampsitePermit,Full,Tents
Caribou Munroes,NS ,4,CampsitePermit,Full,ST
Valleyview,QC ,2,CampsitePermit,Senior,ST
Graves Island,QC ,1,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,NS ,4,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Full,ST
Whycocomagh,ON ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,1,CampsitePermit,Full,ST
Caribou Munroes,NS ,4,CampsitePermit,Full,LT 20ft
Laurie,NS ,4,CampsitePermit,Full,ST
Laurie,PE ,2,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,3,CampsitePermit,Full,ST
Porters Lake,NS ,3,CampsitePermit,Full,LT 20ft
Caribou Munroes,AB ,1,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,LT 40ft
Whycocomagh,QC ,2,CampsitePermit,Full,LT 30ft
Porters Lake,QC ,2,CampsitePermit,Full,ST
Porters Lake,NS ,4,CampsitePermit,Full,LT 30ft
Laurie,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,3,CampsitePermit,Full,LT 40ft
Caribou Munroes,NS ,4,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,LT 40ft
Graves Island,NS ,3,CampsitePermit,Full,LT 20ft
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
Mira River,QC ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,LT 30ft
Porters Lake,QC ,4,CampsitePermit,Full,ST
Mira River,NS ,8,CampsitePermit,Full,ST
Cape Chignecto,NS ,4,BackcountryPermit,Full,ST
Mira River,NS ,6,CampsitePermit,Full,LT 20ft
Five Islands,NB ,2,CampsitePermit,Full,ST
Battery,NS ,6,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,5,CampsitePermit,Full,ST
Boylston,NS ,4,CampsitePermit,Full,ST
Amherst Shore,NS ,3,CampsitePermit,Full,LT 20ft
Graves Island,ON ,1,CampsitePermit,Full,ST
Porters Lake,PE ,3,CampsitePermit,Full,ST
Caribou Munroes,NS ,4,CampsitePermit,Full,ST
Boylston,NS ,1,CampsitePermit,Full,ST
The Islands,NS ,4,CampsitePermit,Full,LT 20ft
Blomidon,NS ,2,CampsitePermit,Full,ST
Graves Island,BC ,1,CampsitePermit,Full,ST
The Islands,NS ,3,CampsitePermit,Full,LT 20ft
Amherst Shore,NS ,2,CampsitePermit,Host,ST
Cape Chignecto,NS ,2,BackcountryPermit,Full,ST
Ellenwood Lake,NS ,2,CampsitePermit,Full,ST
Battery,BC ,2,CampsitePermit,Senior,ST
Dollar Lake,NS ,5,CampsitePermit,Full,Tents
Rissers Beach,AB ,6,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,1,CampsitePermit,Senior,ST
Battery,NS ,2,CampsitePermit,Full,LT 20ft
Battery,ON ,6,CampsitePermit,Full,Tents
The Islands,NS ,2,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Mira River,NS ,5,CampsitePermit,Full,LT 30ft
Laurie,NS ,4,CampsitePermit,Full,ST
Dollar Lake,NS ,3,CampsitePermit,Full,Tents
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Five Islands,ON ,4,CampsitePermit,Full,Tents
Blomidon,NS ,3,CampsitePermit,Full,ST
Whycocomagh,QC ,2,CampsitePermit,Full,ST
Whycocomagh,NS ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,1,CampsitePermit,Full,ST
Five Islands,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Valleyview,NS ,2,CampsitePermit,Full,LT 40ft
Rissers Beach,NS ,3,CampsitePermit,Full,LT 30ft
Mira River,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,5,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Senior,LT 30ft
Salsman,NS ,3,CampsitePermit,Full,ST
Battery,QC ,5,CampsitePermit,Full,ST
Mira River,NS ,3,CampsitePermit,Full,LT 20ft
Mira River,NB ,2,CampsitePermit,Senior,LT 20ft
Mira River,NS ,3,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,ST
Laurie,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NB ,6,CampsitePermit,Full,Tents
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Cape Chignecto,NB ,6,BackcountryPermit,Full,Cabin
Rissers Beach,NS ,4,CampsitePermit,Full,Tents
Thomas Raddall,NS ,3,CampsitePermit,Full,LT 40ft
Five Islands,NS ,4,CampsitePermit,Full,LT 20ft
Amherst Shore,QC ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,3,CampsitePermit,Full,LT 20ft
Laurie,NS ,4,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,4,CampsitePermit,Full,LT 30ft
Thomas Raddall,NS ,4,CampsitePermit,Full,LT 30ft
Thomas Raddall,NS ,5,CampsitePermit,Full,Tents
Graves Island,NS ,6,CampsitePermit,Full,LT 20ft
Blomidon,NS ,6,CampsitePermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Senior,LT 30ft
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Smileys,NS ,4,CampsitePermit,Full,ST
Amherst Shore,NS ,4,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,AB ,5,CampsitePermit,Full,LT 40ft
Rissers Beach,NS ,4,CampsitePermit,Full,ST
The Islands,ON ,2,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Blomidon,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,4,CampsitePermit,Full,LT 20ft
Smileys,NS ,3,CampsitePermit,Full,LT 40ft
Thomas Raddall,NS ,2,CampsitePermit,Senior,LT 30ft
Dollar Lake,NS ,3,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Senior,LT 30ft
The Islands,NS ,4,CampsitePermit,Full,ST
Smileys,ON ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 30ft
Caribou Munroes,QC ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Senior,LT 20ft
Mira River,NS ,3,CampsitePermit,Full,ST
Graves Island,YT ,2,CampsitePermit,Full,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Salsman,NS ,2,CampsitePermit,Full,LT 30ft
Five Islands,QC ,2,CampsitePermit,Full,LT 20ft
Battery,ON ,3,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 40ft
Smileys,NS ,4,CampsitePermit,Veteran,LT 30ft
Porters Lake,NS ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,2,CampsitePermit,Full,Tents
Five Islands,NS ,3,CampsitePermit,Veteran,ST
Mira River,NS ,2,CampsitePermit,Full,ST
Boylston,BC ,2,CampsitePermit,Full,LT 30ft
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Caribou Munroes,BC ,2,CampsitePermit,Senior,Greater than 40ft
Battery,NS ,2,CampsitePermit,Full,ST
Whycocomagh,ON ,2,CampsitePermit,Full,ST
Graves Island,NS ,1,CampsitePermit,Senior,ST
Ellenwood Lake,NS ,2,CampsitePermit,Senior,LT 20ft
Porters Lake,NS ,2,CampsitePermit,Senior,LT 30ft
Whycocomagh,NS ,1,CampsitePermit,Full,ST
Graves Island,NS ,4,CampsitePermit,Full,LT 20ft
Cape Chignecto,QC ,2,BackcountryPermit,Full,ST
Smileys,NS ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Graves Island,QC ,2,CampsitePermit,Full,LT 20ft
Caribou Munroes,NS ,4,CampsitePermit,Full,LT 20ft
Smileys,AB ,4,CampsitePermit,Full,LT 40ft
Graves Island,NS ,2,CampsitePermit,Veteran,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,3,CampsitePermit,Full,LT 40ft
Mira River,NS ,4,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Senior,LT 30ft
Mira River,NS ,2,CampsitePermit,Full,ST
Graves Island,NS ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,5,CampsitePermit,Full,LT 30ft
Mira River,NS ,3,CampsitePermit,Full,LT 30ft
Ellenwood Lake,ON ,2,CampsitePermit,Full,LT 20ft
Smileys,NS ,6,CampsitePermit,Veteran,LT 40ft
Thomas Raddall,ON ,2,CampsitePermit,Full,ST
Porters Lake,NS ,5,CampsitePermit,Full,ST
Porters Lake,NS ,2,CampsitePermit,Full,LT 30ft
Porters Lake,NS ,3,CampsitePermit,Full,ST
Blomidon,PE ,3,CampsitePermit,Senior,ST
Battery,NS ,1,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Senior,LT 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,1,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,6,CampsitePermit,Full,Tents
Caribou Munroes,NS ,6,CampsitePermit,Full,Tents
Caribou Munroes,NS ,4,CampsitePermit,Senior,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 30ft
Graves Island,NS ,2,CampsitePermit,Full,LT 20ft
Five Islands,ON ,2,CampsitePermit,Senior,LT 30ft
Thomas Raddall,NS ,3,CampsitePermit,Full,Tents
Mira River,NS ,3,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Senior,LT 20ft
Porters Lake,NS ,2,CampsitePermit,Full,LT 30ft
Amherst Shore,NS ,5,CampsitePermit,Full,ST
Graves Island,NS ,3,CampsitePermit,Full,Tents
Smileys,PE ,4,CampsitePermit,Full,ST
Graves Island,ON ,2,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
The Islands,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,6,CampsitePermit,Senior,LT 40ft
Boylston,NS ,2,CampsitePermit,Senior,LT 20ft
Ellenwood Lake,NS ,1,CampsitePermit,Full,ST
Cape Chignecto,QC ,4,BackcountryPermit,Full,ST
Valleyview,NS ,4,CampsitePermit,Full,LT 30ft
Amherst Shore,NB ,1,CampsitePermit,Senior,LT 30ft
Dollar Lake,NS ,5,CampsitePermit,Full,ST
Ellenwood Lake,NS ,6,CampsitePermit,Full,ST
Mira River,SK ,2,CampsitePermit,Full,ST
Amherst Shore,QC ,2,CampsitePermit,Full,ST
Thomas Raddall,NS ,2,CampsitePermit,Full,LT 20ft
Graves Island,NS ,1,CampsitePermit,Full,ST
Blomidon,BC ,2,CampsitePermit,Full,LT 20ft
Rissers Beach,NS ,6,CampsitePermit,Full,LT 20ft
Mira River,QC ,2,CampsitePermit,Senior,LT 30ft
Boylston,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,3,CampsitePermit,Full,ST
Whycocomagh,ON ,2,CampsitePermit,Senior,LT 20ft
Salsman,ON ,2,CampsitePermit,Senior,LT 20ft
Laurie,NS ,6,CampsitePermit,Full,Tents
Battery,NS ,6,CampsitePermit,Full,Tents
Thomas Raddall,NS ,2,CampsitePermit,Full,ST
Smileys,NS ,4,CampsitePermit,Full,ST
Caribou Munroes,BC ,2,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,6,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,Tents
Graves Island,NS ,2,CampsitePermit,Full,ST
Blomidon,NS ,2,CampsitePermit,Senior,LT 30ft
Porters Lake,NS ,2,CampsitePermit,Full,ST
Whycocomagh,ON ,2,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,ST
Rissers Beach,ON ,4,CampsitePermit,Full,ST
Smileys,NS ,3,CampsitePermit,Full,LT 20ft
Valleyview,NS ,2,CampsitePermit,Full,LT 30ft
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Graves Island,NS ,3,CampsitePermit,Full,Tents
Cape Chignecto,YT ,3,BackcountryPermit,Full,ST
Amherst Shore,ON ,2,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,LT 20ft
Mira River,NS ,4,CampsitePermit,Full,LT 30ft
Blomidon,NS ,1,CampsitePermit,Senior,ST
Graves Island,AB ,2,CampsitePermit,Full,LT 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,ST
Mira River,QC ,1,CampsitePermit,Full,ST
Smileys,NS ,2,CampsitePermit,Full,LT 20ft
Smileys,NS ,4,CampsitePermit,Veteran,LT 20ft
Graves Island,NS ,2,CampsitePermit,Senior,LT 40ft
Five Islands,NS ,2,CampsitePermit,Full,LT 20ft
Blomidon,QC ,1,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Senior,LT 30ft
Caribou Munroes,BC ,2,CampsitePermit,Full,LT 30ft
Blomidon,NS ,5,CampsitePermit,Full,ST
Thomas Raddall,NS ,3,CampsitePermit,Full,LT 20ft
Mira River,QC ,4,CampsitePermit,Full,ST
Thomas Raddall,NS ,4,CampsitePermit,Full,Tents
Caribou Munroes,ON ,1,CampsitePermit,Full,ST
Whycocomagh,ON ,2,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 20ft
Blomidon,NS ,2,CampsitePermit,Full,ST
Mira River,NS ,4,CampsitePermit,Full,ST
Mira River,NS ,3,CampsitePermit,Full,ST
Smileys,NS ,3,CampsitePermit,Full,LT 20ft
Ellenwood Lake,NS ,6,CampsitePermit,Full,ST
Battery,AB ,2,CampsitePermit,Senior,ST
Rissers Beach,NS ,2,CampsitePermit,Full,LT 30ft
Graves Island,QC ,1,CampsitePermit,Full,ST
Laurie,ON ,5,CampsitePermit,Full,LT 30ft
Amherst Shore,NS ,3,CampsitePermit,Full,LT 30ft
Blomidon,NS ,1,CampsitePermit,Full,ST
Dollar Lake,NS ,4,CampsitePermit,Full,ST
Rissers Beach,NS ,2,CampsitePermit,Full,Tents
Porters Lake,NS ,3,CampsitePermit,Full,LT 30ft
Cape Chignecto,NS ,2,BackcountryPermit,Full,ST
Caribou Munroes,NS ,2,CampsitePermit,Full,LT 30ft
Ellenwood Lake,NS ,2,CampsitePermit,Full,LT 40ft
Porters Lake,NS ,2,CampsitePermit,Full,LT 40ft
