ParkName,State,partySize,BookingType,RateType,Equipment
Caribou Munroes,NS ,5,CampsitePermit,Full,Tents
Caribou Munroes,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,BC ,4,CampsitePermit,Full,Tents
Battery,BC ,2,CampsitePermit,Full,Less than 40ft
Graves Island,NB ,2,CampsitePermit,Full,Less than 30ft
Laurie,NS ,3,CampsitePermit,Full,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Less than 20ft
Ellenwood Lake,NS ,2,CampsitePermit,Full,Less than 30ft
Whycocomagh,NS ,6,YurtPermit,Full,Tents
The Islands,NS ,5,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,5,CampsitePermit,Full,Tents
Mira River,NS ,9,CampsitePermit,Full,Single Tent
The Islands,NS ,1,CampsitePermit,Full,Tents
Five Islands,BC ,2,CampsitePermit,Senior,Less than 20ft
Thomas Raddall,NS ,4,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Less than 30ft
Cape Chignecto,BC ,4,BackcountryPermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Senior,Less than 20ft
Mira River,NS ,5,CampsitePermit,Full,Less than 30ft
Blomidon,PE ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 20ft
Five Islands,ON ,4,CampsitePermit,Full,Single Tent
Amherst Shore,NS ,4,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,3,CampsitePermit,Full,Less than 20ft
Battery,NS ,2,CampsitePermit,Full,Less than 20ft
The Islands,NS ,2,CampsitePermit,Senior,Less than 40ft
Five Islands,NS ,3,CampsitePermit,Full,Tents
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,5,CampsitePermit,Full,Less than 30ft
Battery,NB ,4,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 20ft
Five Islands,QC ,3,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,5,CampsitePermit,Full,Single Tent
The Islands,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Graves Island,ON ,4,CampsitePermit,Full,Less than 30ft
Dollar Lake,NS ,2,CampsitePermit,Full,Less than 30ft
Thomas Raddall,NS ,3,CampsitePermit,Full,Less than 30ft
Smileys,NS ,6,CampsitePermit,Full,Single Tent
Cape Chignecto,NS ,2,BackcountryPermit,Full,Single Tent
Battery,ON ,3,CampsitePermit,Full,Single Tent
Salsman,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,1,CampsitePermit,Full,Single Tent
Five Islands,NS ,3,CampsitePermit,Full,Tents
Thomas Raddall,NS ,1,CampsitePermit,Full,Single Tent
Whycocomagh,NS ,2,YurtPermit,Full,Tents
Whycocomagh,ON ,3,CampsitePermit,Full,Single Tent
The Islands,NS ,3,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,5,CampsitePermit,Full,Single Tent
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Blomidon,NS ,2,CampsitePermit,Full,Less than 30ft
Mira River,QC ,2,CampsitePermit,Senior,Less than 20ft
Dollar Lake,NS ,3,CampsitePermit,Full,Tents
Dollar Lake,NS ,2,CampsitePermit,Senior,Less than 30ft
Graves Island,ON ,1,CampsitePermit,Full,Single Tent
Whycocomagh,NS ,4,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Salsman,NS ,2,CampsitePermit,Senior,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Tents
Blomidon,ON ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,3,CampsitePermit,Full,Less than 30ft
Blomidon,NS ,4,CampsitePermit,Full,Single Tent
Battery,QC ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,4,CampsitePermit,Full,Less than 30ft
Porters Lake,NS ,2,CampsitePermit,Full,Less than 30ft
Dollar Lake,NS ,5,CampsitePermit,Full,Single Tent
Valleyview,NS ,2,CampsitePermit,Senior,Less than 20ft
Dollar Lake,NS ,6,CampsitePermit,Full,Tents
Laurie,NS ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Tents
Boylston,NS ,2,CampsitePermit,Full,Less than 20ft
Battery,ON ,1,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,3,CampsitePermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Full,Less than 20ft
Salsman,ON ,2,CampsitePermit,Full,Less than 30ft
Porters Lake,ON ,2,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,6,CampsitePermit,Veteran,Tents
Graves Island,QC ,1,CampsitePermit,Full,Single Tent
Battery,NS ,1,CampsitePermit,Senior,Less than 20ft
Thomas Raddall,NS ,5,CampsitePermit,Full,Tents
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,6,CampsitePermit,Full,Less than 30ft
Blomidon,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,5,CampsitePermit,Full,Tents
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
The Islands,NS ,3,CampsitePermit,Full,Less than 20ft
Amherst Shore,ON ,2,CampsitePermit,Senior,Less than 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Less than 20ft
Battery,AB ,7,CampsitePermit,Veteran,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Less than 40ft
Porters Lake,NS ,3,CampsitePermit,Full,Less than 30ft
Mira River,ON ,2,CampsitePermit,Senior,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Senior,Less than 30ft
Blomidon,NS ,1,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Single Tent
Graves Island,NS ,4,CampsitePermit,Full,Less than 30ft
Dollar Lake,NS ,5,CampsitePermit,Full,Single Tent
Graves Island,NS ,6,CampsitePermit,Full,Tents
Caribou Munroes,ON ,2,CampsitePermit,Senior,Less than 20ft
Porters Lake,NS ,6,CampsitePermit,Full,Tents
Cape Chignecto,NS ,1,BackcountryPermit,Full,Single Tent
Mira River,NS ,4,CampsitePermit,Full,Less than 20ft
Porters Lake,ON ,1,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,3,CampsitePermit,Full,Less than 20ft
Caribou Munroes,ON ,4,CampsitePermit,Full,Less than 40ft
Five Islands,QC ,4,CampsitePermit,Full,Single Tent
Battery,QC ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,3,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,3,CampsitePermit,Full,Single Tent
Smileys,NS ,2,CampsitePermit,Senior,Less than 30ft
Blomidon,QC ,2,CampsitePermit,Full,Less than 30ft
Thomas Raddall,QC ,4,CampsitePermit,Full,Single Tent
Blomidon,AB ,2,CampsitePermit,Full,Single Tent
Mira River,YT ,2,CampsitePermit,Full,Less than 30ft
Cape Chignecto,NB ,1,BackcountryPermit,Full,Single Tent
Blomidon,NS ,4,CampsitePermit,Full,Single Tent
Graves Island,QC ,2,CampsitePermit,Full,Less than 20ft
Valleyview,NS ,2,CampsitePermit,Full,Less than 30ft
Amherst Shore,NS ,2,CampsitePermit,Senior,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,4,CampsitePermit,Full,Less than 30ft
The Islands,NS ,3,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,5,CampsitePermit,Full,Less than 30ft
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,1,CampsitePermit,Senior,Single Tent
Smileys,NS ,5,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Senior,Less than 40ft
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,3,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,4,CampsitePermit,Full,Less than 30ft
Porters Lake,QC ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,5,CampsitePermit,Full,Less than 20ft
Graves Island,ON ,2,CampsitePermit,Senior,Single Tent
Mira River,ON ,2,CampsitePermit,Senior,Less than 20ft
Graves Island,NS ,2,CampsitePermit,Full,Less than 40ft
Porters Lake,NS ,2,CampsitePermit,Full,Tents
Amherst Shore,NB ,2,CampsitePermit,Full,Less than 20ft
Blomidon,NS ,4,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,2,CampsitePermit,Full,Tents
Cape Chignecto,NS ,2,BackcountryPermit,Full,Single Tent
Smileys,QC ,2,CampsitePermit,Full,Less than 20ft
Thomas Raddall,QC ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,6,CampsitePermit,Full,Less than 20ft
Five Islands,QC ,2,CampsitePermit,Full,Less than 40ft
Mira River,SK ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,ON ,2,CampsitePermit,Senior,Single Tent
Battery,QC ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,NB ,2,CampsitePermit,Full,Single Tent
Blomidon,ON ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Smileys,NS ,5,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NB ,4,CampsitePermit,Veteran,Tents
Dollar Lake,NS ,4,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,4,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Five Islands,NS ,2,CampsitePermit,Full,Less than 30ft
Dollar Lake,NS ,4,CampsitePermit,Full,Single Tent
Amherst Shore,QC ,2,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,ON ,3,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,2,CampsitePermit,Full,Less than 30ft
Porters Lake,ON ,4,CampsitePermit,Full,Less than 40ft
Caribou Munroes,AB ,4,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 20ft
Porters Lake,QC ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,4,CampsitePermit,Full,Tents
Ellenwood Lake,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,QC ,2,CampsitePermit,Full,Single Tent
Amherst Shore,NB ,1,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,QC ,1,CampsitePermit,Full,Single Tent
Laurie,ON ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,5,CampsitePermit,Full,Tents
Amherst Shore,QC ,2,CampsitePermit,Full,Single Tent
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,QC ,2,CampsitePermit,Full,Less than 30ft
Whycocomagh,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 30ft
Five Islands,NS ,1,CampsitePermit,Full,Less than 40ft
Ellenwood Lake,NS ,5,CampsitePermit,Full,Less than 40ft
Caribou Munroes,QC ,2,CampsitePermit,Full,Less than 40ft
Mira River,NS ,4,CampsitePermit,Full,Less than 40ft
Rissers Beach,QC ,3,CampsitePermit,Full,Single Tent
Graves Island,QC ,2,CampsitePermit,Full,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,5,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,4,CampsitePermit,Full,Tents
Battery,QC ,2,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,4,CampsitePermit,Full,Less than 20ft
Amherst Shore,ON ,2,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,1,CampsitePermit,Full,Single Tent
Cape Chignecto,NS ,2,BackcountryPermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,6,CampsitePermit,Full,Less than 30ft
Porters Lake,AB ,1,CampsitePermit,Full,Single Tent
The Islands,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Amherst Shore,NS ,2,CampsitePermit,Full,Less than 40ft
Whycocomagh,QC ,1,CampsitePermit,Senior,Single Tent
Ellenwood Lake,NS ,4,CampsitePermit,Full,Single Tent
Mira River,MB ,2,CampsitePermit,Senior,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 40ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,1,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 40ft
Rissers Beach,NS ,4,CampsitePermit,Full,Single Tent
Laurie,NS ,4,CampsitePermit,Full,Single Tent
Porters Lake,NS ,4,CampsitePermit,Full,Tents
Caribou Munroes,NS ,5,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,1,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,4,CampsitePermit,Full,Less than 40ft
Graves Island,ON ,4,CampsitePermit,Full,Tents
Laurie,NS ,2,CampsitePermit,Full,Less than 20ft
The Islands,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,2,CampsitePermit,Full,Single Tent
Whycocomagh,NS ,2,CampsitePermit,Veteran,Single Tent
Thomas Raddall,NS ,4,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,3,CampsitePermit,Veteran,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,5,CampsitePermit,Full,Less than 30ft
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,3,CampsitePermit,Full,Less than 30ft
Blomidon,NS ,4,CampsitePermit,Full,Less than 20ft
Laurie,NS ,3,CampsitePermit,Full,Single Tent
Thomas Raddall,NS ,2,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Full,Single Tent
Battery,QC ,1,CampsitePermit,Full,Single Tent
Mira River,NS ,4,CampsitePermit,Full,Less than 20ft
Caribou Munroes,NS ,3,CampsitePermit,Full,Tents
Amherst Shore,NS ,2,CampsitePermit,Full,Single Tent
Cape Chignecto,NB ,7,BackcountryPermit,Full,Cabin
The Islands,NS ,2,CampsitePermit,Full,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 30ft
Whycocomagh,NS ,3,CampsitePermit,Full,Single Tent
The Islands,NB ,2,CampsitePermit,Full,Single Tent
Salsman,NS ,2,CampsitePermit,Senior,Less than 20ft
Laurie,NS ,3,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NS ,1,CampsitePermit,Full,Single Tent
Porters Lake,NS ,2,CampsitePermit,Senior,Less than 40ft
Blomidon,NS ,3,CampsitePermit,Full,Single Tent
Five Islands,ON ,1,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Tents
Rissers Beach,NS ,2,CampsitePermit,Senior,Less than 20ft
Whycocomagh,ON ,2,YurtPermit,Full,Tents
Five Islands,ON ,2,CampsitePermit,Full,Single Tent
Smileys,NS ,2,CampsitePermit,Full,Less than 30ft
Cape Chignecto,NS ,1,BackcountryPermit,Full,Single Tent
Dollar Lake,NS ,4,CampsitePermit,Full,Less than 20ft
Laurie,NS ,6,CampsitePermit,Full,Tents
Smileys,NS ,2,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,2,CampsitePermit,Full,Single Tent
Smileys,NS ,1,CampsitePermit,Full,Less than 40ft
The Islands,ON ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,6,CampsitePermit,Full,Tents
Amherst Shore,QC ,4,CampsitePermit,Full,Single Tent
Graves Island,NS ,3,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,3,CampsitePermit,Full,Less than 20ft
Blomidon,BC ,3,CampsitePermit,Full,Single Tent
Ellenwood Lake,BC ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Senior,Less than 30ft
Caribou Munroes,NS ,4,CampsitePermit,Full,Tents
Porters Lake,NS ,4,CampsitePermit,Full,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Mira River,NS ,4,CampsitePermit,Full,Less than 20ft
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Caribou Munroes,QC ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,6,CampsitePermit,Senior,Tents
Dollar Lake,NS ,3,CampsitePermit,Full,Single Tent
Laurie,AB ,6,CampsitePermit,Full,Less than 20ft
Porters Lake,NS ,3,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,5,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,2,CampsitePermit,Full,Single Tent
Blomidon,QC ,4,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Blomidon,NS ,4,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Single Tent
Laurie,NS ,4,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,4,CampsitePermit,Full,Tents
Laurie,NS ,2,CampsitePermit,Veteran,Less than 30ft
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 20ft
Ellenwood Lake,NS ,2,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,3,CampsitePermit,Full,Tents
Amherst Shore,QC ,2,CampsitePermit,Full,Single Tent
The Islands,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 40ft
Five Islands,NS ,3,CampsitePermit,Full,Less than 20ft
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Amherst Shore,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Whycocomagh,NS ,5,CampsitePermit,Full,Single Tent
Caribou Munroes,QC ,2,CampsitePermit,Full,Less than 20ft
Dollar Lake,NS ,4,CampsitePermit,Full,Less than 30ft
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Battery,NB ,1,CampsitePermit,Full,Single Tent
Graves Island,NS ,6,CampsitePermit,Full,Tents
Caribou Munroes,AB ,2,CampsitePermit,Full,Single Tent
Graves Island,QC ,4,CampsitePermit,Full,Less than 20ft
Salsman,NS ,2,CampsitePermit,Full,Tents
Mira River,NS ,2,CampsitePermit,Senior,Less than 30ft
Rissers Beach,NS ,3,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Single Tent
Five Islands,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,5,CampsitePermit,Full,Less than 30ft
Dollar Lake,NS ,3,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Mira River,NS ,4,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,5,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,5,CampsitePermit,Full,Less than 30ft
Blomidon,NS ,2,CampsitePermit,Full,Less than 30ft
Five Islands,ON ,2,CampsitePermit,Senior,Less than 20ft
Caribou Munroes,NS ,1,CampsitePermit,Senior,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Amherst Shore,AB ,2,CampsitePermit,Senior,Less than 30ft
Porters Lake,NS ,3,CampsitePermit,Full,Less than 30ft
Porters Lake,NS ,4,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,6,CampsitePermit,Full,Less than 20ft
Five Islands,NS ,4,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,3,CampsitePermit,Full,Single Tent
Laurie,NS ,4,CampsitePermit,Full,Less than 20ft
Mira River,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,2,CampsitePermit,Full,Less than 40ft
Laurie,NS ,4,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 20ft
Graves Island,NS ,4,CampsitePermit,Full,Less than 40ft
Cape Chignecto,NS ,2,BackcountryPermit,Full,Single Tent
Smileys,NS ,2,CampsitePermit,Full,Less than 20ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,Less than 20ft
Blomidon,NS ,2,CampsitePermit,Senior,Less than 20ft
Battery,ON ,1,CampsitePermit,Senior,Single Tent
Blomidon,NS ,6,CampsitePermit,Full,Less than 20ft
Smileys,NS ,1,CampsitePermit,Full,Single Tent
Whycocomagh,NS ,2,CampsitePermit,Senior,Less than 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 40ft
Valleyview,NS ,1,CampsitePermit,Senior,Less than 30ft
Porters Lake,NS ,4,CampsitePermit,Full,Less than 30ft
Five Islands,NS ,4,CampsitePermit,Full,Single Tent
Laurie,NS ,4,CampsitePermit,Full,Tents
Mira River,NS ,4,CampsitePermit,Full,Less than 30ft
Rissers Beach,AB ,2,CampsitePermit,Full,Less than 40ft
Battery,NS ,2,CampsitePermit,Full,Less than 20ft
Salsman,NS ,2,CampsitePermit,Full,Single Tent
Mira River,QC ,2,CampsitePermit,Senior,Less than 20ft
Cape Chignecto,NS ,3,BackcountryPermit,Full,Single Tent
Graves Island,NS ,4,CampsitePermit,Senior,Less than 30ft
Blomidon,NS ,4,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Rissers Beach,NS ,3,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NS ,2,CampsitePermit,Full,Less than 20ft
Rissers Beach,NS ,3,CampsitePermit,Full,Less than 20ft
Blomidon,NS ,2,CampsitePermit,Full,Less than 30ft
Ellenwood Lake,NS ,6,CampsitePermit,Full,Less than 20ft
Laurie,NS ,4,CampsitePermit,Full,Less than 20ft
Battery,ON ,4,CampsitePermit,Full,Single Tent
Battery,NS ,6,CampsitePermit,Full,Tents
Caribou Munroes,NS ,4,CampsitePermit,Full,Less than 30ft
Amherst Shore,NS ,5,CampsitePermit,Full,Less than 30ft
Battery,ON ,4,CampsitePermit,Full,Less than 20ft
Thomas Raddall,NS ,1,CampsitePermit,Full,Single Tent
Valleyview,NS ,2,CampsitePermit,Full,Less than 20ft
Smileys,NS ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,4,CampsitePermit,Full,Single Tent
Porters Lake,NS ,4,CampsitePermit,Full,Less than 30ft
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,ON ,2,CampsitePermit,Full,Single Tent
Mira River,ON ,1,CampsitePermit,Full,Single Tent
Caribou Munroes,ON ,6,CampsitePermit,Full,Tents
Blomidon,NS ,2,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,3,CampsitePermit,Full,Single Tent
Ellenwood Lake,NS ,5,CampsitePermit,Full,Tents
Graves Island,ON ,5,CampsitePermit,Full,Less than 30ft
Graves Island,NS ,3,CampsitePermit,Full,Less than 20ft
Caribou Munroes,NS ,2,CampsitePermit,Senior,Single Tent
Laurie,NS ,2,CampsitePermit,Full,Single Tent
Battery,NS ,2,CampsitePermit,Full,Less than 20ft
Five Islands,ON ,2,CampsitePermit,Full,Single Tent
Laurie,NS ,2,CampsitePermit,Full,Less than 20ft
Whycocomagh,NS ,2,CampsitePermit,Senior,Less than 30ft
The Islands,NS ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NB ,2,CampsitePermit,Full,Single Tent
Graves Island,QC ,3,CampsitePermit,Full,Less than 40ft
Battery,NS ,2,CampsitePermit,Senior,Single Tent
Laurie,NS ,4,CampsitePermit,Full,Single Tent
Thomas Raddall,QC ,2,CampsitePermit,Full,Single Tent
Caribou Munroes,NS ,5,CampsitePermit,Full,Less than 20ft
Mira River,BC ,1,CampsitePermit,Full,Single Tent
Blomidon,NS ,4,CampsitePermit,Full,Tents
Rissers Beach,NS ,1,CampsitePermit,Full,Less than 20ft
Thomas Raddall,SK ,1,CampsitePermit,Full,Single Tent
Dollar Lake,NS ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,4,CampsitePermit,Full,Less than 30ft
Mira River,NL ,3,CampsitePermit,Full,Less than 20ft
Battery,QC ,2,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Valleyview,ON ,3,CampsitePermit,Full,Single Tent
Rissers Beach,NS ,2,CampsitePermit,Full,Less than 30ft
Caribou Munroes,NS ,2,CampsitePermit,Full,Less than 20ft
Thomas Raddall,MB ,2,CampsitePermit,Senior,Tents
Rissers Beach,NS ,2,CampsitePermit,Full,Single Tent
Graves Island,NS ,2,CampsitePermit,Full,Less than 30ft
Dollar Lake,NS ,3,CampsitePermit,Full,Single Tent
